combo,puts
72b6c9063152ab6bb9796a4b50a1435e, 1218
6ba4d34aa4fab06915562ac50221a4d6, 858
e0d105513756c1bcbc5db61b7631c08f, 755
cdd7b7474a018fcf4ce58a8da3f316ba, 726
ba8dbaf4c9e51aefa122ad685115dd4f, 684
281a92a3eaaf7ba4e69d3554a86c9150, 651
6953db16678fcd4863fe730a32f88557, 651
fe11fb8045d76ea2af921853bd08c2cd, 642
ceaa85954449fdac927c7bffa845a08f, 639
81f933522a82e3ed5ca3d6bf0a13cf01, 625
644ac740b2aad0c1d08edece2a49d6fa, 620
f69520bb53301cf837ed84284a156b33, 612
7d6f54ca674ac439ebea642d2825a884, 591
ed7b44e75784801d00040d86d8e106fb, 579
96efc0fec748ad54af51926981d29012, 571
45045cd3182f117b391f8a60b0d93290, 563
6a0c7fc35c1065105f94a0571eea96e3, 559
7a2495e468e4d9115329cbaefc8ec105, 557
47d5bb43320ae46f5c301871bb532e3c, 542
10d6617f9857e36fa224687b56834cce, 517
c4083d9766b6b076a118e6b1b802b6a7, 515
eea1672662a6dd5f203ad4242fc25b48, 511
495205d9e1dfd445bf405fbfb77c0efc, 500
23bcc50abf050fb471fc5197e8e34520, 499
c4afbc27f0141d44e6fd2be89df0df82, 494
828f2ad1539c42c8ee7c8a3a0f480247, 487
7ce307b0780832d08cb9408030d508d2, 484
bdfd191f0a2efd54c104001e40e8b3f0, 475
dd213e74c5fe62c9aeee7c3d81240116, 462
4b8bff7efeea1eeb4d6400f5cda5b5b3, 462
538ba1dde5a7548c3a8901a900912e25, 443
554c62ed222f4542599c1ecab06a92c0, 441
3823e88f189cc640078dc05a6dfe6ac4, 439
7143a6fa2da0733aea4569ad16bf1105, 439
7e6ba2aedcce491dc2c14d9e2623ca69, 430
f3d8fec7c05743ba5b522aed4b29042b, 427
7b5f43ca366f2f55750137aae17d0a5d, 423
4b621a517e76c0cc328fb2ea35b96a77, 414
a0bbfadc22244090f7161c92db1790cf, 389
f7421eb06a324953e708b0d6022cf05b, 388
1200cb26f3edce06c5b942c102ca339b, 386
88fc3ae112f3b1c2c0a24b77939ed7d4, 375
d31d06c3e1d387fddd1c37dbd17d0454, 371
2985930a15b66c7127160e7bbfd22a94, 361
780c040785f213c9e3462e0ee4728a3f, 360
faeca875c9b1fac39fe35ec7a9c2c7b7, 357
7e5020fc048a1f789425f02f24dce5ce, 356
1539e4a3145b9da88d7a99125c5fc1ae, 348
ec05781332bd9d88c819232170749a48, 344
fb34dc895500fcc9b3d7cdcbbcf7fb3b, 342
66e02c848b39e443f9b401e810e7f1e3, 339
a6c55c4e8660f6790286cd8a6759b71e, 331
cc8667760bc7c9b4054250474c1e4bcb, 325
025e092ce556373938d62f5b10ba83db, 324
95ec3ddb821144f97220f075da5026f9, 319
f8217147ac3901540c121bb0a0ef3f7a, 306
4199857cf373512cfcd1366b11504deb, 306
b9741baf07a466fd7b28fd2c688976aa, 305
d4771cdcf4156b64d6f51d85054f3b6f, 303
492e13d159b055ea43392eeb1f11b4f7, 302
3bf02c01fd5dee1ad89c0ad6d5835dbd, 300
6479c2d4c12b32b8f16fae383ddf843a, 296
2c119d904a368186bb3175b1e7cf2446, 289
08cbf9f7584cca77b5c9230dc097d9e2, 283
efcf8d7abf4af6fb9af00f0cf17f47a3, 283
5eccbb544f568f3e136781b255e78594, 280
5837df4c33b76c5dd1de37854332687c, 278
499112b407b06f13cbaf2cb01c2ad807, 275
cf6c0470d4a5eb604fa37d14d18faeef, 266
19293c39ca161d4c14280fe09cd23499, 263
cf654a526c8a91ff1779e39bb6013ed7, 256
dc431dbf7f4ebd915097cbedd5234001, 256
9e84c02923fe3b2c238c604b5b57f3ca, 252
0db7a603b75291349c9ebf575a5dcb78, 241
a0cafb7df9851d6ed3fe8f68fe43e1c4, 239
497fb7fa2159c6914579ee8d6f5ece77, 237
5ca4d8a774f898314bbd3b4102f10395, 236
095acc897bfbe68dac72745ef64fe4f9, 235
885c8825f91ac609fdc889e0e49bfd27, 231
c21c21c5afbd86c35f837a1e03560de7, 228
acd1911417f03fcc0b054ad4340119d1, 222
c0ea8b710157e932876f1143bbc31489, 218
9053657b06aaad8ea03bb30bcd8a97f1, 216
e5b4d6f32e172d3e4be0cc3c15b96f1d, 211
af10615b6dfc1c592306c2877828c7b6, 207
f251b867f2368761af0fa82842a60850, 204
0f8bbdf3ecc17d3bc7585bb652a4b2fa, 200
b6f8c6156eb8d26d18395d0cc54adbc6, 200
f521da76d73979e0f356f51f642e0520, 200
041e77d626e51032f6e208cb60bbe891, 195
1bdface65e339cb6f2bebd0013a00ea1, 193
d7963634d3426b4627e196c5d3df75a4, 191
292baf220caf3f03e78cf2e2382a9444, 183
90da6ae8751d8b5f704bda11d257d599, 180
900f0fea558f32bcae36e40d6f607f3e, 178
038d7dbd12d18131aab30048f71d69e0, 170
61cd73721e448a6eb9b3f0d761f6b0ca, 169
a524438558a070151cb12df255ee7fa8, 167
44c87d4bdbfa256f1f40bff0c9c6bb9d, 166
f4c2d45ec9fb31400d8f5ea3aa564cb9, 166
6eb71f25fa77709d0ee3d728592b9201, 160
2ee8c601c592605311fe16bebfd2a918, 155
20ea14db0900b01070ceb42304be45d1, 152
03b4a7a02e55d695982aedf3561e774e, 151
7b9ad50b23a4bb6e8cc14b99908dfc39, 149
6a98dec5757c28d6615ff225818fe9d2, 149
1056dde09ea912001d3044de95eae9ca, 148
221e89de619275c42e514302182e8720, 143
fe32d1e120ae74896a749b48d066ab0b, 141
da7594195ffbf65d543915954ed1d5d7, 140
0e582bb6068ba56184fb7103b9cc1250, 139
b47cda3e7a78a57ffa64942c33309e44, 137
8cffec5767effcea58295aee1d7d5ca8, 135
ced01c5cd6b904f85a09889f4943578d, 132
9d9d7076f39930967ce39eceac9875ba, 132
c0f36f52e4286fb8bc0b2841fb66ccc3, 130
1b0a5338d3622b4d4dfcaabddf7ade1c, 130
1986ea2c1f6e4bdc641ce11056cb96f6, 130
6165693489abfe435a5cc35d3e198e36, 127
785c38d0d99573faf2c2c22c37723c42, 126
7f543155869fa4154ec2cc55ea7b8606, 119
988835038d4c4fa183f1c3a7268a869d, 119
70bf59906fb807b8a11e9e4e56eeed70, 116
5e52b01e964b4a82ce3f37c0f9499bc5, 113
dbaf866659a219597189c69981ae6b00, 109
8aa75060e21db9b96228df488cec621a, 109
367134d80f6db6ef332b6cceec346bee, 109
0d36bfb3448df1645a6f386002aa62e0, 106
99e73493b80b22a72b904d7025e52d27, 105
a877c5bc4674279a4cd62b32c20bf39f, 104
79da6d8f874c8656855f9b01613573d6, 104
f523ca8052024a16202983e6444d22aa, 99
3513bea640dbbbaedbf613c2a42f18c9, 96
bc7945614745b5eebe9e3f637efadccf, 95
a101cb2ae09f667695417b581e2f0c66, 93
d893b40f40e1a942fc84c3a96497adf6, 93
23debbc8b4f679f77d1f66d2f9f309f1, 90
d5d8f3ee4a99297243826ace3a712dda, 90
4557fd1bf080a9359e7239947a7b330f, 89
a0ee4ebe9a14d97399c63a5819591d84, 87
545e50ec832f4c208db126122729e98e, 86
f64f33eda80a1bc74ac40100979d0974, 83
4400b8b9a023d12b4814bfcbf58e91ad, 82
12d2767141d6d783b44724f4d1383a26, 82
ba50f646d61f854a6bb3b884fdeb2875, 82
590f763eda57470e76447e892d47c3ff, 82
9a709c095bfa41da57ee5a8793c1c452, 79
5bb0efba496f4a807d5dc523e90d3d28, 78
722fd9c8d1f7e7028c3a2a37bf7bb65f, 78
bea5da0e8c326e4860eedf175f646486, 73
455e6e646a9e04a6b3c90d52b98517a5, 73
b51a40fa5f154b8141109e18a09a7ef0, 70
7213390247d909b9a45e156b6f9dbe40, 69
77dbda7db692d972de5557ee397888f8, 67
6af09c61f78f6406205e8a052723dad3, 67
f9991a26a5b6add7c46bb5ea11f0a4b9, 67
1cec5f663b46a9156e530a59a4bbcc08, 66
d8fa4cc4b89355fabf0c82dbc033e444, 65
f6b57f9278033c9e8a3f8ade92e9b42f, 65
3144547577fa53611a90994e3465af47, 63
2428d6c11616a2221e70584a1122d511, 61
22a68f543ee82673d8ed584fe6b20aeb, 61
8f674ec4c0356e4ab779b09e1d78a582, 58
d9b1b41bdaae7db34bec2ba85044bc69, 55
8f10f6d19bf291a34e1b4a9a75fb1f21, 55
5b65b77625aa0a731203e687438cc0c5, 54
fed9e7529805c98e2ae71913d25e6662, 53
84162db95a3d0bc5df3a0400bf4d6136, 50
637a1d6168dd18093572050c522b0cb4, 50
df3304da99d890ce2c228db60b67f25d, 49
f030664b7540cb1cd35a3b4b8940c2e0, 49
0301dfd3500aa4b218d492e0fac959d1, 47
70cf050f262295f7712d51d4d295af1a, 47
3c926cb93357117b5c1489da4b34e2b1, 46
f9ea6257a7e0af25fa0d68df016479c1, 45
5c114a2ef627e7f9bbe7e7990c371841, 45
0278067b02f9ac46640c401636415fc5, 44
9f6a75ca08964935d0db6d6e3054d2fb, 44
e2fca46f789fab1b3cef7b7c6d799390, 44
ae58609293dd9c485559723432bc263e, 43
def5e3686ad3fa254457b949158c8548, 42
40e7cd4a65662082cce8e8b5da2a30f5, 42
8273b87a2dce8e379cf7d97963d41408, 42
9b1cf85dc716f427cbeea89d70fe835a, 42
724fd520657ef2cca291d3e534e3dc99, 40
01a25e65fb0d7f0f4acdb0be1162ee74, 40
e38052080f0ff7e6733ba067f915a352, 40
012f29533534e06ab499d68b5f9e084c, 38
05b1d5efb4d48b283821fa52d2cdc0c0, 38
26bbc9431b8c4d12642985ea227da062, 38
f9074fa4b2fc688d00c39255e0e5de86, 37
3f34ce505e7278b1e40828653e2777d5, 36
ba7fbf06d2170e56568742ee8ec49d57, 36
715119a169c4dfc0beff959d3152eaa9, 33
516e290bc9e56b74e3631eb653ccc620, 32
90f8d8f83303ec128a85710fbd30c7f2, 31
06cd93b47223ebc1c6153de0b04dde19, 31
00bf46e5064911ac18e918c0d506d5c3, 30
1fd511adbb503749fe30316692a106d1, 30
04bf79f3c12fb35ca998b97724117d62, 29
403bb2373ddfbb921f87199f2d6e6d32, 29
190898c993b2be86bab5d0929799e8bd, 29
99f6607244ade408a14b0731103b3ffe, 27
c43af5a3f3fe9276519e10ac739d3bcf, 27
3ae1a439b8805858cf3af5e3eb9f06de, 26
2e0f701546977bbb699c11c638a9bcb3, 26
2acd70c698964b5490674f4baa923b22, 26
9c4c1580feb020d175eaaccaebd1522a, 26
fb0991b9c8bba358f57231ce08ff1024, 26
20e35c77ba948895461784665afd2c58, 25
6f5b1798e2a79fc6f5218f16ef82b243, 24
b9c26cb6d68c46b71e691f5f131d7d41, 23
33632ca03ec7014130d1ed992632326a, 23
a1d2853afbf74b6e6d8e42ee010c413c, 22
7facd87c0168035f4bf8609e337b5c77, 22
e2925495b0316b2ae7f885fb60572f3f, 21
79a92ba2c73ea42005719e97800cda43, 21
1e59eaf778b649174b6a0b21172692f2, 19
b413eff84c4da8251a43e3036a98317f, 19
101e0b714637c1545a8c421a1ec88194, 18
5552ae6ecb8e9119b28b31dbb858d258, 17
cb36dc37f6d233e1c8803410ab4742ab, 17
2c31a3cf97456e9994140d12a79be084, 17
d73a833df2385de483d1357ce02a7c61, 17
ae612ae2181d2df9a6b6f7b9eaa1bad4, 17
0ac533c9e360978e5da4551252dec612, 16
399804889a70ccfbf4bf017b116f47a6, 15
b43b65f360cddfdb5803eae9fdc506e2, 15
801a9125a4caf0efd5f6dfca44b2f0b2, 15
ae47d6b341454cbcb957a1f5d6e03b50, 14
3c738eba1ab5be3c7061ac156866985e, 14
84f27d6f4b5f600ef22f678114f52e3f, 14
e85c76d499bca274f06c36e8c1d3985b, 14
d00889cd1e924782ede420846815bd4d, 14
fccc424232cc3ad4c081d0dd51622431, 14
f81e6c7d8c337540b4fb56f0fcfb87d5, 13
4bfc087d990b014917fe15d6dd3957df, 13
3753daaee2d42c0e4d021f1bdeb8cf2a, 13
0452f6f45f537e3f3d7bfe2c6333417c, 13
eecaa2d014e9e8950b50b9cea9dd4098, 13
30dbfe4601cae25d18d13317e95c2573, 13
b91a1bc08bd3cd0b3b99435104e09d2e, 12
06c2bf99c166421d79e96deada47756f, 12
54bb8c7838d2a9516ac789d3b080619d, 11
2ba5b232a962b1df8d259cc0dac5b6e7, 11
50196dd690d88261f6edf2244214bf89, 11
56b4f649dc2a7572f62c1c8c3c507433, 11
5674c2fb60baf33c6db01b54c4f89b7f, 11
e2258f17f8e847e4ce05a27d1406a03d, 11
bb7042a7e54180c8eb856e8837f9e40d, 10
145dcc639145fb0c8194b7a5077ffcf5, 10
ce4f935882d4ed1cdc7b3832160b97d1, 10
c66e02d11939ee22a4361879759b5b15, 10
571e3b357bbfba5dea52c9db27eff41d, 10
d006e18ccaf0f85d748cc938d79e64dd, 9
b8f2cd89b7d60aeac8ec987a198b383f, 9
0e0d57bffe905124e7a7116d455e9812, 8
c5f1a9711affb3c057cdd2c10bc6c7b4, 8
2d6d40a4efd6b56f0f84d5efdb9b4e07, 8
7288bd0d56d233f489f0714354077cad, 8
570fa2e8d612ec55b3b3df572ec70904, 8
2cac505f045c8eed02a1f0e38eb3e227, 8
397c9e519af4e088274c58560d9ca783, 8
2a6c3529898704dc787e318f565e8613, 8
2dfa56947bd50833bb851f4cd53b57db, 7
295ed4e79ba91ade029e8410602fcc90, 7
5f3de6e2104e4ee55683899da2f71119, 7
90921a190a41f847d33961b39fbd490c, 7
2f29997c9de66cc1926a7bc6bd5f763e, 6
47889a53f906ec82d59d3e835cd286b6, 6
f5f49c0b69b30cafc0917b6a6c7334dc, 6
b62645565ed4fba142ba91a2cdd5c5d7, 6
625dfe951b15aa0d3a5630897f47f89c, 5
46bc8ab0435178f3b14df9c9eddf5b5e, 5
3b48e50ee3652c564af9e73aca11e69a, 5
d730509555d685c73fa271021827be46, 5
08a2cc2a094e3926c4878c1bc4063dcf, 5
516a81b41dd7a1be8730aa1a81a777e9, 5
98ba29183e43514a85b888932ebb5835, 4
44969996b5aced6dad3dc15c79aaebcc, 4
5dc9d62ea756da4e16e87a3ff34f1112, 4
46fe31fefc85311c380f1c701537e85b, 4
86193ea205555d587314664bc97e0f7a, 4
3d5f43e52d57c4e1a190396b856f10f4, 4
8b46d0292cc2fa21a195e4b9df0d834f, 3
2368033594444ea680b3a7c24dfec4ef, 3
6c530dd64dd6a0f9aa03c26ae1b7fa9c, 3
2890d7a06841f5edc1e7052ae17d2951, 3
ccdcff4f055270ad02e45a34a69cbc85, 3
c2d649152d505783d54ea8d0b4d7f8f9, 3
e98b363d524e1867c127c6a765eb1cc2, 3
46589f4812b67acfb2f8938e951b2ecf, 3
acea7a0f89d06a2ba75b8c1cc8fe74e6, 3
488218ab654c43f3607d76b6faca2627, 3
026a41a0025a56fa2c8b7231ee0e75e5, 3
02e811a302a586497b7f57312dfb36ac, 3
3e9c8fa965121685d357f29554d5f641, 3
be2bc7e77ec8c95b14424cc900c9c02e, 2
86f930fe7c0571e79722c12c7b6a1cf8, 2
e5d91a102b741df869b942172a7407a2, 2
4a43b28ce6ea23f1d9632fb93e45dc13, 2
63ee422a19fd03ac0c17b9ed1345e981, 2
a40ed36e7269ee5059c6783a6717f256, 2
da27888d865df221521108e20bcdefde, 2
17d735528da15722c448402facc358f5, 2
bb7f2154475e481d9c4d2d0f0ee279e9, 2
438b6723e0ab463a7b5daa524d27d582, 2
5ee8fb492325953b03a97e1ddf920130, 2
e10799d5e5eb9414464ec4636fcb36d5, 2
e4e7e9b342e299e71dcf4035883b2cd2, 1
c9b234497e176916bc4a993304890a15, 1
ba6111ec6c42533f6b104a7957011ec9, 1
8729aa61114daaaf7f9d345247e6a6a9, 1
d731013c0288b6957648dbd4ca054239, 1
2cb0e370672fffc7c5c6e485eb1b64a9, 1
0548baad1cb2c7c5b2f4e34f5594a6f4, 1
